#Epoch  Link[0]   Link[1]   Link[2]   Link[3]   HMC bandwidth
86      0.0953674 0.0953674 0.101328  0.0953674 0.38743   
87      0.149012  0.143051  0.143051  0.149012  0.584126  
88      0.2563    0.26226   0.2563    0.2563    1.03116   
89      0.399351  0.399351  0.405312  0.399351  1.60336   
90      0.143051  0.137091  0.137091  0.143051  0.560284  
91      0.077486  0.0834465 0.077486  0.077486  0.315905  
92      0.107288  0.107288  0.107288  0.107288  0.429153  
93      0.0357628 0.0357628 0.0417233 0.0357628 0.149012  
94      0.0476837 0.0417233 0.0417233 0.0476837 0.178814  
95      0.0298023 0.0357628 0.0357628 0.0298023 0.13113   
96      0.0238419 0.0238419 0.0238419 0.0298023 0.101328  
97      0.107288  0.107288  0.107288  0.107288  0.429153  
98      0.12517   0.12517   0.12517   0.119209  0.494719  
99      0.119209  0.113249  0.113249  0.119209  0.464916  
100     0.303984  0.309944  0.309944  0.303984  1.22786   
101     0.303984  0.303984  0.303984  0.303984  1.21593   
102     0.333786  0.333786  0.333786  0.333786  1.33514   
103     0.303984  0.303984  0.303984  0.309944  1.2219    
104     0.303984  0.303984  0.303984  0.303984  1.21593   
105     0.119209  0.119209  0.113249  0.113249  0.464916  
106     0.166893  0.166893  0.172853  0.172853  0.679493  
107     0.0238419 0.0238419 0.0238419 0.0238419 0.0953674 
108     0.0596046 0.0536442 0.0536442 0.0536442 0.220537  
109     0.184774  0.184774  0.184774  0.184774  0.739098  
110     0.0536442 0.0596046 0.0536442 0.0536442 0.220537  
111     0.0357628 0.0357628 0.0417233 0.0417233 0.154972  
112     0.0417233 0.0357628 0.0357628 0.0357628 0.149012  
113     0.0178814 0.0238419 0.0178814 0.0178814 0.077486  
114     0.0119209 0.0119209 0.0178814 0.0178814 0.0596046 
115     0.0238419 0.0178814 0.0178814 0.0178814 0.077486  
116     0.0178814 0.0238419 0.0178814 0.0178814 0.077486  
117     0.0238419 0.0238419 0.0298023 0.0298023 0.107288  
118     0.226498  0.226498  0.226498  0.220537  0.90003   
119     0.113249  0.113249  0.113249  0.119209  0.458956  
120     0.119209  0.113249  0.113249  0.113249  0.458956  
121     0.107288  0.107288  0.107288  0.107288  0.429153  
122     0.113249  0.119209  0.113249  0.113249  0.458956  
123     0.149012  0.143051  0.149012  0.149012  0.590086  
124     0.435114  0.441074  0.441074  0.441074  1.75834   
125     0.149012  0.143051  0.143051  0.143051  0.578165  
126     0.113249  0.113249  0.113249  0.113249  0.452995  
127     0.154972  0.160933  0.154972  0.154972  0.625849  
128     0.154972  0.149012  0.154972  0.154972  0.613928  
129     0.0417233 0.0476837 0.0476837 0.0476837 0.184774  
130     0.12517   0.12517   0.119209  0.119209  0.488758  
131     0.101328  0.101328  0.101328  0.101328  0.405312  
132     0.0953674 0.0953674 0.101328  0.101328  0.393391  
133     0.0417233 0.0417233 0.0357628 0.0357628 0.154972  
134     0.0119209 0.0119209 0.0178814 0.0178814 0.0596046 
135     0.0119209 0.0119209 0.0119209 0.0119209 0.0476837 
136     0.0178814 0.0119209 0.0119209 0.0119209 0.0536442 
137     0.0238419 0.0298023 0.0238419 0.0238419 0.101328  
138     0.0119209 0.005960460.0119209 0.0119209 0.0417233 
139     0.0834465 0.089407  0.0834465 0.0834465 0.339746  
140     0.0655651 0.0655651 0.0715256 0.0715256 0.274181  
141     0.137091  0.137091  0.137091  0.137091  0.548363  
142     0.12517   0.119209  0.119209  0.119209  0.482798  
143     0.0596046 0.0655651 0.0655651 0.0596046 0.25034   
144     0.0834465 0.0834465 0.0834465 0.0834465 0.333786  
145     0.0417233 0.0417233 0.0357628 0.0417233 0.160933  
146     0.12517   0.12517   0.13113   0.13113   0.5126    
147     0.0834465 0.0834465 0.0834465 0.077486  0.327826  
148     0.107288  0.101328  0.101328  0.107288  0.417233  
149     0.0655651 0.0715256 0.0715256 0.0655651 0.274181  
150     0.0536442 0.0536442 0.0536442 0.0596046 0.220537  
151     0.077486  0.077486  0.0715256 0.0715256 0.298023  
152     0.119209  0.119209  0.119209  0.119209  0.470877  
153     0.0655651 0.0596046 0.0655651 0.0655651 0.26226   
154     0.0536442 0.0596046 0.0596046 0.0536442 0.226498  
155     0.0596046 0.0596046 0.0596046 0.0596046 0.238419  
156     0.089407  0.089407  0.0834465 0.089407  0.351667  
157     0.0596046 0.0596046 0.0596046 0.0596046 0.238419  
158     0.0357628 0.0357628 0.0357628 0.0357628 0.137091  
159     0.0953674 0.089407  0.0953674 0.0953674 0.38147   
160     0.0596046 0.0655651 0.0655651 0.0596046 0.25034   
161     0.089407  0.089407  0.0834465 0.089407  0.351667  
162     0.107288  0.101328  0.107288  0.107288  0.423193  
163     0.0536442 0.0596046 0.0536442 0.0536442 0.220537  
164     0.077486  0.077486  0.0834465 0.0834465 0.321865  
165     0.077486  0.0715256 0.0715256 0.0715256 0.292063  
166     0.077486  0.077486  0.077486  0.077486  0.309944  
167     0.0357628 0.0357628 0.0357628 0.0357628 0.143051  
168     0.0536442 0.0596046 0.0596046 0.0596046 0.232458  
169     0.077486  0.077486  0.077486  0.077486  0.309944  
170     0.107288  0.107288  0.107288  0.101328  0.423193  
171     0.0536442 0.0536442 0.0536442 0.0536442 0.214577  
172     0.0834465 0.0834465 0.077486  0.0834465 0.327826  
173     0.0596046 0.0536442 0.0596046 0.0596046 0.232458  
174     0.0357628 0.0417233 0.0357628 0.0357628 0.149012  
175     0.0298023 0.0298023 0.0357628 0.0357628 0.13113   
176     0.0536442 0.0476837 0.0476837 0.0476837 0.196695  
177     0.178814  0.178814  0.178814  0.178814  0.715256  
178     0.0476837 0.0536442 0.0476837 0.0476837 0.196695  
179     0.0476837 0.0476837 0.0536442 0.0536442 0.202656  
180     0.202656  0.202656  0.202656  0.202656  0.810623  
181     0.0417233 0.0357628 0.0357628 0.0357628 0.149012  
182     0.0834465 0.089407  0.089407  0.089407  0.351667  
183     0.0476837 0.0417233 0.0417233 0.0417233 0.172853  
184     0.13113   0.137091  0.137091  0.13113   0.536442  
185     0.0834465 0.0834465 0.077486  0.0834465 0.327826  
186     0.220537  0.220537  0.226498  0.226498  0.89407   
187     0.202656  0.202656  0.202656  0.196695  0.804663  
188     0.0417233 0.0417233 0.0357628 0.0417233 0.160933  
189     0.0238419 0.0238419 0.0298023 0.0238419 0.101328  
190     0.0357628 0.0298023 0.0298023 0.0357628 0.13113   
191     0.0417233 0.0476837 0.0417233 0.0417233 0.172853  
192     0.0536442 0.0476837 0.0536442 0.0536442 0.208616  
193     0.0536442 0.0596046 0.0596046 0.0536442 0.226498  
194     0.0417233 0.0357628 0.0357628 0.0417233 0.154972  
195     0.0417233 0.0476837 0.0476837 0.0417233 0.178814  
196     0.0536442 0.0536442 0.0536442 0.0596046 0.220537  
197     0.0476837 0.0476837 0.0476837 0.0417233 0.184774  
198     0.0417233 0.0417233 0.0417233 0.0476837 0.172853  
199     0.0476837 0.0476837 0.0476837 0.0417233 0.184774  
200     0.0417233 0.0417233 0.0357628 0.0417233 0.160933  
201     0.0417233 0.0417233 0.0417233 0.0417233 0.166893  
202     0.0536442 0.0536442 0.0536442 0.0536442 0.214577  
203     0.0298023 0.0298023 0.0357628 0.0357628 0.13113   
204     0.0357628 0.0357628 0.0357628 0.0357628 0.143051  
205     0.0357628 0.0357628 0.0357628 0.0298023 0.137091  
206     0.0357628 0.0357628 0.0357628 0.0357628 0.143051  
207     0.0596046 0.0596046 0.0536442 0.0596046 0.232458  
208     0.154972  0.154972  0.160933  0.154972  0.625849  
209     0.119209  0.113249  0.113249  0.119209  0.464916  
210     0.0476837 0.0536442 0.0536442 0.0476837 0.202656  
211     0.0476837 0.0417233 0.0417233 0.0476837 0.178814  
212     0.0238419 0.0298023 0.0298023 0.0298023 0.113249  
213     0.0178814 0.0178814 0.0119209 0.0119209 0.0596046 
214     0.0178814 0.0178814 0.0238419 0.0178814 0.077486  
215     0.005960460.005960460         0.005960460.0178814 
216     0.0119209 0.005960460.0119209 0.0119209 0.0417233 
217     0         0.005960460.005960460.005960460.0178814 
218     0.0298023 0.0298023 0.0298023 0.0298023 0.119209  
219     0.077486  0.077486  0.077486  0.0715256 0.303984  
220     0.101328  0.101328  0.101328  0.107288  0.411272  
221     0.077486  0.077486  0.077486  0.0715256 0.303984  
222     0.0357628 0.0357628 0.0357628 0.0417233 0.149012  
223     0.0417233 0.0417233 0.0417233 0.0357628 0.160933  
224     0.0357628 0.0357628 0.0357628 0.0417233 0.149012  
225     0.107288  0.107288  0.107288  0.101328  0.423193  
226     0.0715256 0.0715256 0.0715256 0.077486  0.292063  
227     0.0178814 0.0178814 0.0178814 0.0119209 0.0655651 
228     0.0238419 0.0238419 0.0238419 0.0298023 0.101328  
229     0.0178814 0.0178814 0.0178814 0.0178814 0.0715256 
230     0.0238419 0.0178814 0.0178814 0.0178814 0.077486  
231     0.0238419 0.0238419 0.0238419 0.0238419 0.0953674 
232     0.0119209 0.0178814 0.0178814 0.0178814 0.0655651 
233     0.0357628 0.0298023 0.0298023 0.0298023 0.12517   
234     0.077486  0.0834465 0.0834465 0.0834465 0.327826  
235     0.12517   0.12517   0.12517   0.119209  0.494719  
236     0.137091  0.137091  0.137091  0.137091  0.542402  
237     0.0834465 0.0834465 0.0834465 0.0834465 0.339746  
238     0.101328  0.101328  0.0953674 0.101328  0.399351  
239     0.196695  0.190735  0.196695  0.196695  0.780821  
240     0.166893  0.166893  0.166893  0.166893  0.667572  
241     0.149012  0.143051  0.137091  0.12517   0.554323  
242     0.107288  0.107288  0.113249  0.113249  0.441074  
243     0.0476837 0.0476837 0.0476837 0.0476837 0.190735  
244     0.101328  0.101328  0.101328  0.0953674 0.399351  
245     0.208616  0.202656  0.196695  0.214577  0.822544  
246     0.107288  0.107288  0.101328  0.0953674 0.411272  
247     0.0596046 0.0536442 0.0536442 0.0655651 0.232458  
248     0.0476837 0.0536442 0.0476837 0.0476837 0.196695  
249     0.0715256 0.0715256 0.0715256 0.0715256 0.286102  
250     0.190735  0.184774  0.190735  0.190735  0.756979  
251     0.143051  0.149012  0.149012  0.149012  0.590086  
252     0.196695  0.196695  0.190735  0.190735  0.77486   
253     0.143051  0.143051  0.149012  0.143051  0.578165  
254     0.0596046 0.0596046 0.0596046 0.0655651 0.244379  
255     0.0357628 0.0357628 0.0298023 0.0298023 0.13113   
256     0.0298023 0.0298023 0.0357628 0.0357628 0.13113   
257     0.0834465 0.0834465 0.0834465 0.077486  0.327826  
258     0.119209  0.113249  0.113249  0.119209  0.464916  
259     0.393391  0.399351  0.399351  0.393391  1.58548   
260     0.137091  0.137091  0.137091  0.137091  0.548363  
261     0.0476837 0.0417233 0.0417233 0.0476837 0.178814  
262     0.184774  0.196695  0.184774  0.196695  0.762939  
263     0.160933  0.166893  0.160933  0.160933  0.649691  
264     0.13113   0.13113   0.13113   0.13113   0.524521  
265     0.119209  0.113249  0.119209  0.119209  0.470877  
266     0.113249  0.119209  0.119209  0.113249  0.464916  
267     0.0655651 0.0655651 0.0655651 0.0655651 0.26226   
268     0.0715256 0.0715256 0.0655651 0.0715256 0.280142  
269     0.005960460.005960460.005960460.005960460.0238419 
270     0.0178814 0.0178814 0.0178814 0.0178814 0.0715256 
271     0.0357628 0.0357628 0.0357628 0.0357628 0.143051  
272     0.0417233 0.0417233 0.0476837 0.0476837 0.178814  
273     0.0834465 0.077486  0.0834465 0.0834465 0.327826  
274     0.0536442 0.0536442 0.0476837 0.0536442 0.208616  
275     0.0178814 0.0178814 0.0238419 0.0178814 0.077486  
276     0.0476837 0.0476837 0.0476837 0.0536442 0.190735  
277     0.0178814 0.0178814 0.0178814 0.0178814 0.077486  
278     0         0         0         0         0         
279     0         0         0         0         0         
280     0         0         0         0         0         
281     0         0         0         0         0         
282     0.0357628 0.0298023 0.0298023 0.0298023 0.12517   
283     0.0655651 0.0655651 0.0655651 0.0655651 0.26226   
284     0.107288  0.113249  0.113249  0.113249  0.447035  
285     0.13113   0.12517   0.12517   0.12517   0.506639  
286     0.107288  0.107288  0.107288  0.107288  0.429153  
287     0.119209  0.12517   0.12517   0.12517   0.494719  
288     0.154972  0.154972  0.149012  0.149012  0.607967  
289     0.13113   0.12517   0.13113   0.13113   0.51856   
290     0.0655651 0.0715256 0.0655651 0.0655651 0.268221  
291     0.13113   0.13113   0.137091  0.13113   0.530481  
292     0.220537  0.214577  0.214577  0.220537  0.870228  
293     0.13113   0.13113   0.13113   0.13113   0.524521  
294     0.214577  0.220537  0.208616  0.220537  0.864267  
295     0.101328  0.101328  0.101328  0.101328  0.405312  
296     0.107288  0.107288  0.113249  0.107288  0.435114  
297     0.178814  0.178814  0.178814  0.184774  0.721216  
298     0.149012  0.149012  0.149012  0.149012  0.596046  
299     0.13113   0.13113   0.13113   0.12517   0.51856   
300     0.184774  0.184774  0.184774  0.190735  0.745058  
301     0.214577  0.214577  0.214577  0.208616  0.852346  
302     0.315905  0.309944  0.309944  0.315905  1.24574   
303     0.119209  0.12517   0.119209  0.119209  0.488758  
304     0.12517   0.12517   0.12517   0.12517   0.500679  
305     0.0298023 0.0298023 0.0298023 0.0298023 0.119209  
306     0.0298023 0.0238419 0.0298023 0.0298023 0.113249  
307     0.0238419 0.0298023 0.0298023 0.0298023 0.113249  
308     0.143051  0.137091  0.13113   0.143051  0.554323  
309     0.172853  0.172853  0.172853  0.172853  0.691414  
310     0.119209  0.12517   0.12517   0.12517   0.494719  
311     0.12517   0.12517   0.12517   0.12517   0.500679  
312     0.13113   0.12517   0.12517   0.12517   0.506639  
313     0.178814  0.178814  0.178814  0.166893  0.703335  
314     0.178814  0.172853  0.172853  0.178814  0.703335  
315     0.238419  0.25034   0.25034   0.244379  0.983477  
316     0.226498  0.220537  0.214577  0.214577  0.876188  
317     0.292063  0.298023  0.309944  0.315905  1.21593   
318     0.13113   0.137091  0.137091  0.13113   0.536442  
319     0.172853  0.172853  0.172853  0.178814  0.697374  
320     0.226498  0.226498  0.226498  0.226498  0.90003   
321     0.482798  0.482798  0.482798  0.482798  1.93715   
322     0.232458  0.232458  0.232458  0.226498  0.923872  
323     0.137091  0.13113   0.13113   0.137091  0.536442  
324     0.160933  0.166893  0.166893  0.160933  0.655651  
325     0.208616  0.202656  0.202656  0.214577  0.828505  
326     0.0596046 0.0596046 0.0655651 0.0655651 0.25034   
327     0.089407  0.107288  0.0953674 0.0953674 0.38743   
328     0.0238419 0.0298023 0.0238419 0.0238419 0.101328  
329     0.160933  0.154972  0.172853  0.166893  0.655651  
330     0.113249  0.113249  0.113249  0.107288  0.447035  
331     0.220537  0.208616  0.220537  0.214577  0.864267  
332     0.220537  0.220537  0.214577  0.208616  0.864267  
333     0.190735  0.190735  0.202656  0.190735  0.77486   
334     0.107288  0.107288  0.107288  0.113249  0.435114  
335     0.149012  0.149012  0.149012  0.149012  0.596046  
336     0.154972  0.149012  0.149012  0.137091  0.590086  
337     0.101328  0.101328  0.101328  0.107288  0.411272  
338     0.0536442 0.0536442 0.0476837 0.0476837 0.202656  
339     0.0298023 0.0238419 0.0298023 0.0298023 0.113249  
340     0.0178814 0.0238419 0.0178814 0.0178814 0.077486  
341     0.0119209 0.0119209 0.0178814 0.0119209 0.0536442 
342     0.0357628 0.0357628 0.0298023 0.0357628 0.137091  
343     0.154972  0.149012  0.154972  0.154972  0.613928  
344     0.0834465 0.089407  0.089407  0.089407  0.351667  
345     0.0834465 0.0834465 0.0834465 0.077486  0.327826  
346     0.0476837 0.0476837 0.0476837 0.0536442 0.196695  
347     0.137091  0.149012  0.143051  0.149012  0.578165  
348     0.13113   0.13113   0.13113   0.13113   0.524521  
349     0.0298023 0.0357628 0.0357628 0.0298023 0.13113   
350     0.0178814 0.0178814 0.0178814 0.0178814 0.0715256 
351     0.0238419 0.0238419 0.0238419 0.0298023 0.101328  
352     0.0476837 0.0476837 0.0417233 0.0417233 0.178814  
353     0.101328  0.0953674 0.101328  0.101328  0.399351  
354     0.0596046 0.0596046 0.0715256 0.0596046 0.25034   
355     0.0357628 0.0298023 0.0298023 0.0357628 0.13113   
356     0.0119209 0.0178814 0.0119209 0.0119209 0.0536442 
357     0.0357628 0.0357628 0.0417233 0.0417233 0.154972  
358     0.0596046 0.0596046 0.0596046 0.0596046 0.238419  
359     0.0357628 0.0357628 0.0357628 0.0357628 0.143051  
360     0.0298023 0.0298023 0.0238419 0.0238419 0.107288  
361     0.0119209 0.0119209 0.0178814 0.0178814 0.0596046 
362     0.0536442 0.0596046 0.0476837 0.0596046 0.220537  
363     0.0596046 0.0596046 0.0536442 0.0476837 0.220537  
364     0.13113   0.12517   0.13113   0.13113   0.51856   
365     0.214577  0.220537  0.208616  0.220537  0.864267  
366     0.238419  0.232458  0.25034   0.238419  0.959635  
367     0.119209  0.119209  0.113249  0.119209  0.470877  
368     0.184774  0.184774  0.208616  0.196695  0.77486   
369     0.101328  0.0953674 0.0953674 0.0953674 0.38743   
370     0.357628  0.357628  0.339746  0.357628  1.41263   
371     0.232458  0.226498  0.244379  0.238419  0.941753  
372     0.143051  0.143051  0.137091  0.137091  0.560284  
373     0.143051  0.137091  0.143051  0.143051  0.566244  
374     0.0298023 0.0357628 0.0298023 0.0298023 0.12517   
375     0.0298023 0.0298023 0.0357628 0.0357628 0.13113   
376     0.149012  0.137091  0.137091  0.137091  0.560284  
377     0.190735  0.184774  0.202656  0.196695  0.77486   
378     0.143051  0.143051  0.137091  0.137091  0.560284  
379     0.154972  0.154972  0.154972  0.154972  0.619888  
380     0.107288  0.101328  0.107288  0.101328  0.417233  
381     0.232458  0.244379  0.232458  0.232458  0.941753  
382     0.149012  0.143051  0.143051  0.137091  0.572205  
383     0.232458  0.226498  0.238419  0.232458  0.929832  
384     0.244379  0.238419  0.238419  0.25034   0.971556  
385     0.303984  0.298023  0.309944  0.303984  1.20997   
386     0.452995  0.417233  0.423193  0.429153  1.72853   
387     0.458956  0.482798  0.476837  0.506639  1.92523   
388     0.119209  0.119209  0.12517   0.119209  0.482798  
389     0.214577  0.214577  0.214577  0.208616  0.852346  
390     0.166893  0.166893  0.166893  0.172853  0.673532  
391     0.423193  0.435114  0.429153  0.423193  1.70469   
392     0.280142  0.280142  0.274181  0.268221  1.10865   
393     0.226498  0.220537  0.226498  0.226498  0.90003   
394     0.13113   0.143051  0.149012  0.137091  0.560284  
395     0.13113   0.13113   0.119209  0.13113   0.5126    
396     0.119209  0.12517   0.12517   0.119209  0.488758  
397     0.101328  0.0953674 0.0953674 0.101328  0.393391  
398     0.101328  0.107288  0.101328  0.101328  0.411272  
399     0.0953674 0.0953674 0.0953674 0.0953674 0.38147   
400     0.119209  0.113249  0.12517   0.119209  0.470877  
401     0.214577  0.220537  0.226498  0.232458  0.90003   
402     0.089407  0.0834465 0.0834465 0.0834465 0.339746  
403     0.196695  0.196695  0.196695  0.196695  0.786781  
404     0.303984  0.309944  0.286102  0.339746  1.23978   
405     0.351667  0.351667  0.327826  0.333786  1.36495   
406     0.238419  0.232458  0.238419  0.232458  0.941753  
407     0.214577  0.202656  0.196695  0.202656  0.816584  
408     0.137091  0.137091  0.137091  0.137091  0.548363  
409     0.178814  0.184774  0.178814  0.196695  0.739098  
410     0.303984  0.351667  0.309944  0.339746  1.30534   
411     0.2563    0.2563    0.25034   0.25034   1.01328   
412     0.220537  0.220537  0.226498  0.220537  0.888109  
413     0.149012  0.149012  0.149012  0.149012  0.596046  
414     0.190735  0.190735  0.184774  0.190735  0.756979  
415     0.113249  0.113249  0.119209  0.113249  0.458956  
416     0.160933  0.149012  0.154972  0.149012  0.613928  
417     0.077486  0.077486  0.0834465 0.077486  0.315905  
418     0.0834465 0.077486  0.089407  0.089407  0.339746  
419     0.208616  0.196695  0.202656  0.196695  0.804663  
420     0.149012  0.143051  0.143051  0.143051  0.578165  
421     0.315905  0.327826  0.303984  0.327826  1.27554   
422     0.13113   0.13113   0.13113   0.13113   0.524521  
423     0.345707  0.38743   0.345707  0.38147   1.46031   
424     0.238419  0.238419  0.220537  0.220537  0.917912  
425     0.292063  0.292063  0.286102  0.286102  1.15633   
426     0.12517   0.119209  0.119209  0.12517   0.488758  
427     0.107288  0.113249  0.113249  0.107288  0.441074  
428     0.208616  0.202656  0.202656  0.208616  0.822544  
429     0.190735  0.202656  0.202656  0.202656  0.798702  
430     0.506639  0.482798  0.488758  0.476837  1.95503   
431     0.238419  0.244379  0.25034   0.244379  0.977516  
432     0.2563    0.2563    0.26226   0.268221  1.04308   
433     0.13113   0.13113   0.13113   0.13113   0.524521  
434     0.333786  0.321865  0.327826  0.327826  1.3113    
435     0.119209  0.13113   0.12517   0.12517   0.500679  
436     0.190735  0.202656  0.196695  0.208616  0.798702  
437     0.244379  0.25034   0.238419  0.238419  0.971556  
438     0.119209  0.113249  0.113249  0.119209  0.464916  
439     0.101328  0.107288  0.107288  0.101328  0.417233  
440     0.268221  0.2563    0.2563    0.238419  1.01924   
441     0.202656  0.196695  0.196695  0.190735  0.786781  
442     0.178814  0.172853  0.190735  0.184774  0.727177  
443     0.327826  0.315905  0.339746  0.327826  1.3113    
444     0.423193  0.423193  0.405312  0.423193  1.67489   
445     0.333786  0.309944  0.327826  0.333786  1.3113    
446     0.423193  0.458956  0.417233  0.452995  1.74642   
447     0.143051  0.137091  0.143051  0.143051  0.566244  
448     0.107288  0.113249  0.113249  0.113249  0.447035  
449     0.202656  0.196695  0.208616  0.196695  0.804663  
450     0.154972  0.149012  0.154972  0.160933  0.619888  
451     0.423193  0.435114  0.399351  0.447035  1.70469   
452     0.375509  0.363588  0.38743   0.357628  1.48416   
453     0.2563    0.25034   0.268221  0.26226   1.03712   
454     0.196695  0.190735  0.202656  0.190735  0.780821  
455     0.226498  0.214577  0.220537  0.226498  0.888109  
456     0.196695  0.190735  0.184774  0.196695  0.7689    
457     0.190735  0.184774  0.190735  0.190735  0.756979  
458     0.238419  0.226498  0.238419  0.214577  0.917912  
459     0.113249  0.107288  0.113249  0.113249  0.441074  
460     0.13113   0.137091  0.13113   0.13113   0.536442  
461     0.26226   0.268221  0.25034   0.280142  1.06096   
462     0.143051  0.143051  0.137091  0.137091  0.560284  
463     0.405312  0.417233  0.38743   0.411272  1.62125   
464     0.244379  0.226498  0.226498  0.2563    0.953674  
465     0.26226   0.286102  0.280142  0.274181  1.10269   
466     0.238419  0.232458  0.238419  0.220537  0.929832  
467     0.238419  0.220537  0.232458  0.214577  0.905991  
468     0.220537  0.226498  0.220537  0.214577  0.882149  
469     0.208616  0.232458  0.190735  0.25034   0.882149  
470     0.214577  0.226498  0.196695  0.238419  0.876188  
471     0.113249  0.107288  0.113249  0.113249  0.447035  
472     0.184774  0.202656  0.196695  0.190735  0.77486   
473     0.38743   0.351667  0.369549  0.357628  1.46627   
474     0.482798  0.488758  0.482798  0.452995  1.90735   
475     0.202656  0.208616  0.196695  0.190735  0.798702  
476     0.154972  0.143051  0.149012  0.160933  0.607967  
477     0.244379  0.232458  0.238419  0.244379  0.959635  
